user,card_index,card_brand,card_type,card_number,expires,cvv,has_chip,cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
1678,2,Visa,Debit,4.78844E+15,Dec-23,234,YES,2,"$13,122 ",Dec-04,2009,No
1678,3,Visa,Debit,4.60624E+15,Nov-12,70,YES,1,"$24,519 ",Nov-08,2014,No
1678,4,Visa,Credit,4.66123E+15,May-15,53,YES,1,"$9,400 ",Feb-12,2012,No
1678,5,Mastercard,Debit,5.14588E+15,Mar-22,66,YES,2,"$12,121 ",Aug-08,2010,No
1679,0,Mastercard,Credit,5.32712E+15,Nov-21,101,NO,2,"$1,300 ",Jan-20,2020,No
1679,1,Mastercard,Credit,5.86759E+15,Jan-20,102,YES,1,"$17,500 ",Jan-20,2020,No
1680,0,Mastercard,Credit,5.75996E+15,Jan-23,828,YES,1,"$10,700 ",Jul-10,2011,No
1680,1,Amex,Credit,3.56217E+14,Jan-23,298,YES,2,"$7,300 ",Sep-05,2010,No
1680,2,Visa,Debit,4.66169E+15,Jun-16,432,YES,1,"$15,194 ",Dec-13,2013,No
1681,0,Visa,Credit,4.4931E+15,Jun-24,137,YES,1,"$5,400 ",Aug-01,2008,No
1681,1,Amex,Credit,3.36131E+14,Dec-22,979,YES,2,"$14,100 ",Mar-05,2008,No
1681,2,Visa,Debit,4.61083E+15,Apr-18,523,YES,2,"$3,899 ",Mar-07,2008,No
1681,3,Mastercard,Debit (Prepaid),5.64453E+15,May-20,601,YES,1,$22 ,Oct-09,2010,No
1681,4,Visa,Debit,4.12457E+15,Apr-22,870,NO,1,"$16,464 ",May-10,2012,No
1682,0,Mastercard,Debit,5.12565E+15,May-22,824,YES,1,"$39,591 ",Aug-08,2011,No
1682,1,Mastercard,Debit,5.09978E+15,Dec-22,812,YES,1,"$39,452 ",Dec-08,2010,No
1682,2,Visa,Debit,4.33878E+15,Mar-14,826,YES,2,"$27,266 ",Nov-13,2013,No
1682,3,Visa,Credit,4.52485E+15,Oct-20,975,YES,2,"$15,400 ",Mar-09,2012,No
1682,4,Mastercard,Credit,5.47524E+15,Feb-14,774,YES,1,"$16,700 ",Jun-13,2013,No
1683,0,Mastercard,Debit,5.38318E+15,Mar-20,716,YES,1,"$38,048 ",Nov-01,2007,No
1683,1,Mastercard,Debit,5.55458E+15,Jan-22,904,YES,2,"$7,564 ",Nov-10,2013,No
1683,2,Mastercard,Debit,5.65688E+15,Nov-23,789,YES,2,"$35,203 ",Jul-91,2010,No
1684,0,Mastercard,Credit,5.76482E+15,Jul-23,815,YES,2,"$10,800 ",Dec-05,2010,No
1684,1,Visa,Credit,4.01815E+15,May-23,544,NO,2,"$8,000 ",Jun-11,2011,No
1685,0,Mastercard,Debit,5.81575E+15,Feb-24,221,YES,1,"$4,729 ",Aug-07,2014,No
1685,1,Visa,Credit,4.36235E+15,Jan-21,283,YES,2,"$6,400 ",May-09,2009,No
1685,2,Visa,Credit,4.62029E+15,Feb-22,745,YES,1,"$9,200 ",Nov-07,2014,No
1685,3,Visa,Credit,4.59532E+15,Aug-18,349,NO,1,"$8,000 ",Jul-18,2018,No
1685,4,Visa,Debit,4.38595E+15,Feb-22,796,YES,2,"$17,235 ",May-07,2007,No
1686,0,Mastercard,Debit,5.37218E+15,Nov-20,785,YES,2,$1 ,Jul-10,2010,No
1686,1,Amex,Credit,3.13148E+14,Oct-21,576,YES,2,$0 ,May-11,2011,No
1686,2,Visa,Debit,4.92416E+15,Sep-10,790,YES,1,$1 ,Apr-10,2010,No
1686,3,Visa,Debit,4.13905E+15,Aug-18,15,YES,1,$1 ,Jul-15,2015,No
1686,4,Mastercard,Debit,5.7925E+15,Dec-24,554,YES,1,$0 ,Aug-04,2009,No
1686,5,Discover,Credit,6.28386E+15,Apr-23,427,YES,1,$0 ,Oct-03,2007,No
1687,0,Mastercard,Debit,5.77273E+15,Oct-21,852,YES,2,"$28,850 ",Dec-18,2018,No
1687,1,Mastercard,Credit,5.94873E+15,Jun-15,95,YES,1,"$15,700 ",Oct-09,2010,No
1687,2,Mastercard,Debit (Prepaid),5.01879E+15,Jan-21,807,YES,2,$79 ,Jan-10,2011,No
1687,3,Visa,Credit,4.8887E+15,Jan-20,276,YES,2,"$18,500 ",Dec-15,2015,No
1688,0,Visa,Debit,4.69356E+15,May-22,281,YES,2,"$14,495 ",Feb-20,2020,No
1688,1,Mastercard,Debit,5.48799E+15,Dec-23,103,YES,2,"$15,906 ",Jan-20,2020,No
1689,0,Visa,Debit,4.03203E+15,Jul-22,167,YES,1,"$10,194 ",Nov-15,2015,No
1689,1,Mastercard,Debit (Prepaid),5.74654E+15,Sep-21,335,YES,2,$91 ,Nov-11,2011,No
1689,2,Mastercard,Debit,5.99505E+15,Feb-24,267,YES,1,"$12,591 ",Jun-03,2010,No
1689,3,Mastercard,Debit,5.80287E+15,Jul-22,990,NO,1,"$10,574 ",Mar-13,2013,No
1690,0,Mastercard,Debit (Prepaid),5.39195E+15,Jan-20,356,YES,2,$92 ,Aug-07,2009,No
1690,1,Mastercard,Debit,5.75171E+15,Mar-21,435,YES,1,"$7,338 ",Aug-06,2016,No
1691,0,Mastercard,Debit,5.67841E+15,Mar-22,24,YES,2,"$26,838 ",Nov-15,2015,No
1691,1,Visa,Debit,4.96337E+15,Sep-09,418,YES,1,"$38,154 ",Aug-03,2011,No
1691,2,Amex,Credit,3.21247E+14,Aug-20,300,YES,2,"$13,200 ",May-02,2014,No
1691,3,Mastercard,Debit (Prepaid),5.20723E+15,Mar-14,198,YES,1,$89 ,Jan-08,2015,No
1691,4,Amex,Credit,3.42755E+14,Apr-07,743,YES,2,"$3,900 ",May-03,2008,No
1692,0,Visa,Debit,4.73578E+15,Jul-24,45,YES,1,"$7,676 ",Dec-06,2010,No
1693,0,Mastercard,Debit,5.72398E+15,Mar-22,703,YES,2,"$13,345 ",Jul-07,2010,No
1693,1,Visa,Credit,4.57571E+15,Nov-24,777,YES,1,"$8,000 ",Aug-11,2011,No
1693,2,Mastercard,Debit (Prepaid),5.75668E+15,Mar-22,331,YES,2,$87 ,Oct-08,2012,No
1693,3,Mastercard,Debit,5.55675E+15,Oct-24,516,YES,2,"$6,395 ",Jan-06,2014,No
1694,0,Mastercard,Credit,5.28817E+15,Jan-23,828,YES,1,"$8,900 ",Jan-20,2020,No
1695,0,Mastercard,Debit (Prepaid),5.92932E+15,Feb-24,367,YES,1,$69 ,Apr-15,2015,No
1695,1,Visa,Debit,4.78314E+15,Jan-21,128,YES,1,"$18,912 ",Aug-04,2008,No
1695,2,Mastercard,Debit,5.23273E+15,Sep-21,971,YES,1,"$23,021 ",Oct-07,2011,No
1695,3,Mastercard,Debit,5.92018E+15,Aug-21,420,YES,1,"$21,985 ",Jan-18,2018,No
1696,0,Visa,Credit,4.89253E+15,Dec-23,286,YES,2,"$5,300 ",Jan-20,2020,No
1697,0,Mastercard,Debit,5.78792E+15,Jul-20,29,YES,2,"$2,397 ",Jan-10,2013,No
1697,1,Mastercard,Credit,5.62614E+15,Nov-12,318,YES,2,"$2,800 ",Jul-07,2010,No
1697,2,Visa,Debit,4.14546E+15,Feb-20,837,YES,1,"$10,466 ",Jun-17,2017,No
1697,3,Amex,Credit,3.82984E+14,Dec-12,950,NO,1,"$9,400 ",Jun-04,2011,No
1697,4,Visa,Debit,4.09465E+15,Jun-23,298,YES,2,"$20,161 ",Oct-10,2010,No
1698,0,Mastercard,Credit,5.39907E+15,Sep-24,512,YES,1,"$12,600 ",Feb-11,2015,No
1698,1,Visa,Credit,4.63954E+15,Jan-24,981,NO,1,"$14,300 ",Apr-06,2007,No
1698,2,Visa,Debit,4.40415E+15,Mar-22,155,YES,1,"$23,452 ",Jun-08,2011,No
1698,3,Mastercard,Credit,5.97034E+15,Oct-21,757,YES,2,"$13,200 ",Jan-10,2014,No
1698,4,Visa,Credit,4.8923E+15,Jan-13,50,YES,1,"$13,500 ",Jun-08,2008,No
1699,0,Visa,Credit,4.8802E+15,Jan-24,660,YES,1,"$17,600 ",Jan-20,2020,No
1700,0,Mastercard,Debit,5.95061E+15,Aug-20,608,YES,2,"$16,558 ",Jan-20,2020,No
1701,0,Mastercard,Debit,5.51053E+15,Dec-24,410,YES,1,"$44,717 ",Jan-20,2020,No
1701,1,Mastercard,Credit,5.44727E+15,Nov-21,636,NO,1,"$13,700 ",Feb-20,2020,No
1701,2,Mastercard,Debit,5.67976E+15,Apr-20,123,YES,2,"$14,332 ",Jan-20,2020,No
1702,0,Visa,Debit,4.71631E+15,Jun-22,984,YES,1,"$15,695 ",Feb-20,2020,No
1702,1,Discover,Credit,6.49213E+15,Feb-20,811,YES,1,"$13,700 ",Feb-20,2020,No
1703,0,Mastercard,Debit,5.19506E+15,Oct-20,855,YES,1,"$19,600 ",Mar-17,2017,No
1703,1,Visa,Debit,4.36606E+15,Jun-21,186,YES,1,"$17,815 ",Jun-09,2010,No
1703,2,Mastercard,Debit,5.45365E+15,Nov-15,531,YES,1,"$16,373 ",Feb-10,2010,No
1704,0,Visa,Debit,4.47906E+15,Nov-21,628,YES,2,"$14,340 ",Jan-02,2009,No
1705,0,Mastercard,Debit (Prepaid),5.95687E+15,Aug-24,701,YES,1,$109 ,Nov-11,2011,No
1705,1,Mastercard,Debit,5.04654E+15,Mar-23,821,YES,1,"$16,218 ",Feb-20,2020,No
1705,2,Mastercard,Debit,5.94898E+15,May-24,710,YES,1,"$22,115 ",May-12,2012,No
1706,0,Visa,Debit (Prepaid),4.44377E+15,Apr-24,361,YES,1,$80 ,Jun-02,2011,No
1707,0,Mastercard,Debit,5.17252E+15,Feb-20,817,NO,2,"$18,261 ",Feb-20,2020,No
1708,0,Visa,Debit,4.66045E+15,Dec-12,610,YES,1,"$1,325 ",Apr-00,2011,No
1708,1,Visa,Credit,4.87773E+15,Jan-23,537,YES,2,"$16,900 ",Mar-02,2007,No
1709,0,Amex,Credit,3.04991E+14,Feb-23,972,YES,2,"$6,500 ",Jan-20,2020,No
1709,1,Mastercard,Credit,5.68961E+15,Feb-21,393,NO,1,"$7,800 ",Jan-11,2011,No
1709,2,Mastercard,Debit,5.29052E+15,Dec-22,813,NO,1,"$9,294 ",Jan-10,2011,No
1709,3,Mastercard,Debit,5.35895E+15,Dec-11,324,YES,2,"$12,163 ",Mar-11,2011,No
1709,4,Visa,Debit,4.97257E+15,Jan-20,855,YES,2,"$14,959 ",May-11,2011,No
1709,5,Mastercard,Debit (Prepaid),5.0393E+15,Nov-23,721,YES,2,$15 ,Dec-03,2010,No
1710,0,Mastercard,Debit,5.73539E+15,Jul-22,260,YES,1,"$18,118 ",Mar-01,2007,No
1710,1,Visa,Debit,4.80417E+15,Mar-23,32,YES,2,"$22,025 ",Feb-10,2010,No
1710,2,Mastercard,Credit,5.21601E+15,Sep-11,983,YES,1,"$9,100 ",Mar-09,2015,No
1711,0,Visa,Debit,4.32036E+15,Oct-13,729,YES,2,"$16,064 ",Jun-08,2011,No
1711,1,Mastercard,Credit,5.03947E+15,Sep-24,356,YES,1,"$6,000 ",Jun-10,2011,No
1711,2,Visa,Debit,4.95129E+15,Feb-23,776,YES,2,"$7,136 ",Nov-01,2014,No
1711,3,Discover,Credit,6.41884E+15,Apr-21,423,YES,1,"$3,900 ",Oct-02,2010,No
1711,4,Mastercard,Debit,5.50869E+15,Jan-20,469,YES,1,"$8,444 ",Jul-11,2011,No
1712,0,Mastercard,Debit,5.25644E+15,Nov-20,880,YES,2,"$12,692 ",Aug-03,2012,No
1712,1,Mastercard,Debit,5.77241E+15,Apr-20,218,YES,2,"$9,027 ",Mar-02,2015,No
1712,2,Visa,Debit,4.75544E+15,Oct-20,584,YES,1,"$4,507 ",Jan-09,2019,No
1713,0,Mastercard,Debit,5.23762E+15,May-24,670,YES,1,"$17,963 ",Jan-20,2020,No
1713,1,Visa,Credit,4.71729E+15,Feb-20,818,YES,1,"$12,200 ",Feb-20,2020,No
1713,2,Mastercard,Debit,5.99001E+15,Feb-20,386,YES,2,"$1,996 ",Feb-20,2020,No
1714,0,Mastercard,Debit,5.53214E+15,Jan-21,154,YES,2,"$19,998 ",Feb-20,2020,No
1714,1,Amex,Credit,3.68047E+14,Feb-20,882,YES,2,"$15,600 ",Feb-20,2020,No
1715,0,Mastercard,Debit,5.19691E+15,May-23,71,YES,1,"$13,035 ",Feb-13,2013,No
1715,1,Visa,Credit,4.76334E+15,Jun-23,488,YES,2,"$8,300 ",May-10,2010,No
1715,2,Amex,Credit,3.71833E+14,Jul-24,591,YES,2,"$6,200 ",Feb-11,2011,No
1715,3,Visa,Debit,4.94815E+15,Mar-24,688,YES,2,"$11,795 ",Nov-13,2013,No
1715,4,Discover,Credit,6.16789E+15,May-11,138,YES,1,"$7,900 ",Jun-08,2013,No
1716,0,Discover,Credit,6.66628E+15,Feb-20,112,YES,1,"$12,900 ",Feb-20,2020,No
1716,1,Visa,Debit,4.22392E+15,Dec-20,371,YES,2,"$6,556 ",Jan-20,2020,No
1716,2,Mastercard,Credit,5.17049E+15,May-22,731,NO,1,"$3,800 ",May-15,2015,No
1717,0,Visa,Credit,4.66242E+15,Oct-21,439,YES,2,"$7,800 ",Oct-07,2008,No
1717,1,Mastercard,Credit,5.38273E+15,Feb-16,56,YES,2,"$10,900 ",Jun-06,2012,No
1717,2,Mastercard,Debit,5.60274E+15,Dec-24,673,YES,1,"$1,846 ",Jan-05,2005,No
1717,3,Mastercard,Debit (Prepaid),5.22274E+15,Aug-16,394,YES,1,$76 ,Sep-08,2015,No
1717,4,Mastercard,Credit,5.05255E+15,Jul-20,940,NO,1,$0 ,Aug-10,2010,No
1718,0,Visa,Credit,4.93649E+15,Jan-22,72,NO,1,"$13,400 ",Mar-19,2019,No
1718,1,Visa,Credit,4.20969E+15,Jan-20,565,YES,1,"$15,800 ",Jan-20,2020,No
1718,2,Visa,Debit,4.94996E+15,Jun-11,341,YES,1,"$14,744 ",Nov-10,2010,No
1719,0,Discover,Credit,6.19348E+15,Feb-20,669,YES,1,"$8,700 ",Jan-20,2020,No
1719,1,Mastercard,Debit,5.19643E+15,Jan-22,696,YES,1,"$12,088 ",Jan-20,2020,No
1719,2,Mastercard,Credit,5.24213E+15,Nov-24,288,YES,2,"$4,700 ",Jan-14,2014,No
1719,3,Visa,Debit,4.93062E+15,Jan-24,514,YES,2,"$11,983 ",Feb-20,2020,No
1719,4,Mastercard,Debit,5.89449E+15,Feb-20,182,YES,1,"$11,557 ",Feb-20,2020,No
1720,0,Mastercard,Debit,5.88968E+15,Feb-20,815,YES,1,"$12,152 ",Jan-20,2020,No
1720,1,Discover,Credit,6.12532E+15,Oct-23,681,YES,2,"$11,100 ",Jan-20,2020,No
1721,0,Visa,Credit,4.47686E+15,Sep-22,669,YES,1,"$14,700 ",Mar-11,2011,No
1722,0,Mastercard,Debit (Prepaid),5.75471E+15,Jun-21,827,NO,1,$52 ,Sep-02,2013,No
1722,1,Mastercard,Debit,5.42755E+15,Dec-16,736,YES,1,"$3,224 ",Oct-10,2013,No
1722,2,Visa,Debit,4.18631E+15,Nov-20,674,YES,2,"$23,001 ",Dec-07,2013,No
1722,3,Mastercard,Debit,5.50776E+15,Jan-22,170,YES,1,"$23,652 ",Mar-05,2014,No
1722,4,Mastercard,Debit (Prepaid),5.76366E+15,Sep-20,688,YES,1,$86 ,Nov-07,2013,No
1723,0,Mastercard,Debit (Prepaid),5.1335E+15,Aug-21,528,YES,2,$80 ,Oct-07,2011,No
1723,1,Mastercard,Debit,5.44368E+15,Oct-22,473,YES,1,"$26,097 ",Aug-07,2011,No
1723,2,Visa,Debit,4.55101E+15,May-23,466,YES,1,"$11,032 ",Nov-15,2015,No
1723,3,Visa,Credit,4.63223E+15,Jan-20,970,YES,1,"$8,900 ",Apr-04,2011,No
1723,4,Amex,Credit,3.10401E+14,Feb-20,226,YES,2,"$4,700 ",Jan-20,2020,No
1724,0,Visa,Debit,4.92541E+15,May-22,460,YES,1,"$10,523 ",Oct-11,2011,No
1724,1,Amex,Credit,3.27605E+14,Feb-20,199,YES,1,"$8,900 ",Feb-20,2020,No
1725,0,Visa,Debit,4.9671E+15,May-21,962,YES,1,"$6,489 ",Jul-09,2013,No
1725,1,Mastercard,Debit,5.49774E+15,Sep-20,24,NO,2,"$9,146 ",Dec-01,2012,No
1726,0,Mastercard,Debit (Prepaid),5.01432E+15,Mar-24,622,YES,1,$66 ,Oct-19,2019,No
1726,1,Visa,Debit,4.41774E+15,Jan-23,990,NO,1,"$18,138 ",Mar-15,2015,No
1726,2,Mastercard,Debit,5.35221E+15,Feb-21,443,YES,1,"$23,238 ",Feb-14,2014,No
1726,3,Mastercard,Debit,5.41064E+15,Sep-22,983,YES,1,"$20,706 ",Oct-13,2013,No
1726,4,Visa,Credit,4.76214E+15,Aug-22,495,YES,2,"$12,100 ",Jul-02,2010,No
1727,0,Visa,Debit,4.36389E+15,Mar-20,662,YES,2,"$19,781 ",Nov-13,2013,No
1727,1,Discover,Credit,6.96761E+15,Mar-23,334,YES,2,"$9,300 ",Oct-03,2012,No
1727,2,Mastercard,Debit,5.26755E+15,Dec-22,984,NO,2,"$5,451 ",Jun-99,2012,No
1727,3,Visa,Debit,4.10325E+15,Feb-16,23,YES,2,"$6,491 ",Nov-07,2013,No
1728,0,Visa,Credit,4.05108E+15,Feb-23,42,YES,1,"$6,900 ",Jan-20,2020,No
1728,1,Amex,Credit,3.83476E+14,May-24,835,NO,2,"$6,100 ",Jan-20,2020,No
1729,0,Visa,Debit,4.83745E+15,May-22,288,YES,1,"$16,905 ",Jul-06,2008,No
1730,0,Mastercard,Debit,5.503E+15,Apr-20,552,YES,1,"$47,153 ",Feb-02,2006,No
1730,1,Visa,Debit,4.77638E+15,Dec-22,190,YES,2,"$25,010 ",Jul-10,2010,No
1731,0,Mastercard,Debit,5.17847E+15,Dec-22,562,YES,1,$232 ,Dec-09,2010,No
1731,1,Mastercard,Credit,5.0122E+15,Feb-16,674,YES,2,$100 ,Aug-13,2013,No
1731,2,Mastercard,Debit (Prepaid),5.85594E+15,Apr-17,656,YES,1,$80 ,Jul-03,2011,No
1732,0,Amex,Credit,3.37444E+14,Dec-22,542,YES,2,"$3,300 ",Feb-20,2020,No
1733,0,Mastercard,Debit,5.79917E+15,Jan-21,85,YES,1,"$3,483 ",Jun-06,2013,No
1733,1,Amex,Credit,3.45109E+14,Feb-24,963,YES,2,"$13,900 ",Jan-15,2015,No
1734,0,Mastercard,Debit,5.15828E+15,Oct-24,616,YES,1,"$70,187 ",Jun-02,2011,No
1734,1,Visa,Debit,4.07758E+15,Dec-21,84,NO,2,"$7,821 ",Jan-11,2014,No
1734,2,Mastercard,Debit,5.97888E+15,Oct-24,708,YES,2,"$96,637 ",Jun-07,2007,No
1734,3,Discover,Credit,6.97763E+15,Mar-22,233,YES,2,"$44,200 ",Sep-16,2016,No
1734,4,Visa,Debit (Prepaid),4.0658E+15,Aug-23,765,NO,1,$68 ,Mar-07,2007,No
1734,5,Mastercard,Debit (Prepaid),5.32034E+15,Jan-21,628,YES,1,$54 ,Jan-14,2014,No
1734,6,Mastercard,Debit,5.87937E+15,May-22,403,YES,1,"$62,519 ",Jul-11,2011,No
1734,7,Visa,Debit,4.91034E+15,Nov-22,246,YES,1,"$87,408 ",May-13,2013,No
1735,0,Mastercard,Debit,5.91385E+15,Mar-24,237,YES,2,"$15,100 ",Jan-09,2009,No
1735,1,Mastercard,Debit,5.34956E+15,May-24,875,YES,1,"$2,303 ",Jul-08,2011,No
1735,2,Visa,Credit,4.29519E+15,Mar-23,349,YES,2,"$9,000 ",Jan-20,2020,No
1736,0,Amex,Credit,3.56005E+14,Oct-21,507,YES,1,"$12,600 ",Dec-08,2008,No
1736,1,Mastercard,Debit,5.24008E+15,May-21,393,YES,1,"$25,027 ",Jun-09,2009,No
1736,2,Mastercard,Debit,5.12794E+15,Jan-23,896,YES,1,"$30,424 ",Sep-08,2011,No
1737,0,Mastercard,Debit,5.68921E+15,Aug-22,924,YES,2,"$14,304 ",Feb-20,2020,No
1738,0,Visa,Debit,4.62122E+15,Jun-16,682,YES,2,"$19,081 ",Oct-15,2015,No
1738,1,Mastercard,Debit,5.39534E+15,Sep-20,501,YES,2,"$17,401 ",Nov-13,2013,No
1738,2,Mastercard,Credit,5.13568E+15,Jul-21,505,YES,1,"$12,800 ",May-10,2016,No
1738,3,Mastercard,Debit (Prepaid),5.67001E+15,Jul-15,698,YES,1,$42 ,Jul-10,2011,No
1738,4,Mastercard,Debit,5.81816E+15,Jun-14,212,NO,2,"$10,404 ",Jun-09,2010,No
1739,0,Mastercard,Debit,5.51772E+15,Jul-13,347,YES,1,"$39,422 ",Jul-04,2009,No
1739,1,Mastercard,Credit,5.23714E+15,Sep-23,589,YES,1,"$11,900 ",Apr-11,2011,No
1739,2,Mastercard,Debit,5.97492E+15,Jun-22,102,YES,2,"$4,880 ",Feb-08,2010,No
1739,3,Mastercard,Debit,5.7649E+15,Apr-20,255,YES,2,"$25,392 ",Jul-98,2014,No
1740,0,Mastercard,Credit,5.5919E+15,Feb-20,836,YES,1,"$18,500 ",Jan-20,2020,No
1740,1,Mastercard,Debit (Prepaid),5.077E+15,Jan-22,241,YES,1,$57 ,Jan-20,2020,No
1741,0,Visa,Credit,4.81686E+15,Nov-22,197,YES,1,"$10,100 ",Jun-11,2014,No
1741,1,Mastercard,Debit,5.76465E+15,Mar-24,596,YES,1,"$2,037 ",Jun-09,2013,No
1741,2,Visa,Debit,4.99136E+15,Jan-21,244,YES,2,"$21,999 ",Jun-10,2015,No
1741,3,Mastercard,Debit,5.5575E+15,Jan-21,576,YES,2,"$15,793 ",Apr-94,2012,No
1742,0,Mastercard,Debit,5.67526E+15,Jan-21,833,NO,1,"$28,844 ",Aug-98,2011,No
1742,1,Mastercard,Debit,5.59539E+15,Aug-23,519,YES,1,"$34,023 ",Sep-08,2008,No
1742,2,Amex,Credit,3.35445E+14,Sep-22,999,YES,1,"$19,400 ",Dec-10,2013,No
1742,3,Amex,Credit,3.39793E+14,Jun-23,936,YES,1,"$16,100 ",Jun-11,2011,No
1743,0,Visa,Credit,4.30032E+15,Aug-22,628,YES,2,"$18,400 ",Mar-15,2015,No
1744,0,Visa,Debit,4.19197E+15,Jan-18,802,YES,2,"$17,314 ",Jun-08,2014,No
1744,1,Mastercard,Debit,5.40439E+15,Oct-20,819,YES,1,"$20,999 ",May-05,2007,No
1744,2,Visa,Debit,4.47595E+15,Nov-06,530,YES,2,"$7,199 ",Oct-06,2013,No
1745,0,Mastercard,Debit,5.08993E+15,Aug-20,17,YES,1,"$23,956 ",Apr-10,2010,No
1745,1,Mastercard,Debit,5.7734E+15,Feb-19,800,YES,2,"$17,695 ",Dec-16,2016,No
1745,2,Visa,Debit,4.24655E+15,Aug-22,593,YES,2,"$22,765 ",Feb-18,2018,No
1745,3,Visa,Debit,4.51508E+15,Feb-20,194,YES,1,"$15,934 ",Jan-17,2017,No
1746,0,Visa,Debit,4.10764E+15,Oct-17,870,YES,1,"$9,295 ",May-09,2009,No
1746,1,Mastercard,Debit,5.16484E+15,Aug-23,26,YES,2,"$7,112 ",May-10,2014,No
1747,0,Mastercard,Debit,5.55057E+15,Jul-24,941,YES,2,"$23,712 ",Jan-08,2009,No
1747,1,Mastercard,Debit,5.549E+15,Feb-21,29,YES,1,"$33,471 ",Aug-06,2011,No
1747,2,Visa,Debit,4.9829E+15,Feb-20,864,YES,1,"$23,240 ",Sep-15,2015,No
1747,3,Visa,Debit,4.24973E+15,Jul-22,917,YES,1,"$18,828 ",Aug-14,2014,No
1747,4,Visa,Credit,4.16172E+15,Oct-10,265,YES,1,"$14,000 ",Sep-10,2016,No
1747,5,Mastercard,Debit (Prepaid),5.9213E+15,Jul-22,404,YES,2,$20 ,Feb-08,2017,No
1748,0,Mastercard,Debit,5.03746E+15,May-21,117,YES,1,"$16,339 ",Oct-12,2012,No
1748,1,Mastercard,Debit,5.07815E+15,Jul-21,614,YES,2,"$23,902 ",Jan-20,2020,No
1749,0,Visa,Debit,4.77717E+15,Dec-24,558,YES,2,"$38,025 ",Jan-20,2020,No
1749,1,Visa,Credit,4.69611E+15,Jul-20,495,YES,2,"$22,900 ",Jan-20,2020,No
1749,2,Mastercard,Debit,5.45269E+15,Jul-24,803,YES,1,"$24,682 ",Jan-20,2020,No
1750,0,Visa,Credit,4.26942E+15,Feb-24,906,YES,2,"$6,200 ",Jan-20,2020,No
1751,0,Visa,Debit,4.09705E+15,Oct-24,652,YES,2,"$9,241 ",Feb-20,2020,No
1752,0,Visa,Credit,4.97268E+15,Jun-22,555,NO,2,"$11,500 ",Feb-10,2010,No
1752,1,Mastercard,Debit,5.71092E+15,Sep-21,13,NO,1,"$14,958 ",Dec-05,2009,No
1752,2,Visa,Debit (Prepaid),4.39488E+15,Mar-21,15,YES,2,$20 ,Sep-08,2008,No
1752,3,Mastercard,Debit,5.6153E+15,Jun-08,29,NO,1,"$4,581 ",Oct-06,2009,No
1753,0,Visa,Debit,4.41946E+15,Feb-23,113,YES,1,"$18,116 ",Jan-10,2010,No
1753,1,Mastercard,Debit,5.64212E+15,Mar-20,731,YES,1,"$23,082 ",Jun-09,2009,No
1753,2,Visa,Credit,4.1993E+15,Sep-15,515,YES,2,"$19,100 ",Jan-08,2008,No
1753,3,Mastercard,Debit,5.47946E+15,Aug-23,700,YES,2,"$23,740 ",Oct-06,2014,No
1753,4,Mastercard,Debit,5.49993E+15,Nov-21,570,YES,1,"$22,242 ",Feb-96,2012,No
1753,5,Visa,Credit,4.44557E+15,Sep-20,474,YES,2,"$12,700 ",Jun-11,2011,No
1754,0,Visa,Credit,4.57027E+15,Feb-24,74,YES,2,"$5,000 ",Feb-20,2020,No
1754,1,Mastercard,Debit,5.11829E+15,Jan-20,713,YES,1,"$7,640 ",Jan-20,2020,No
1755,0,Visa,Debit,4.40009E+15,Jun-20,700,NO,1,"$6,789 ",Jan-07,2009,No
1755,1,Mastercard,Credit,5.41371E+15,Oct-24,454,YES,1,"$6,600 ",Dec-19,2019,No
1756,0,Mastercard,Debit,5.91807E+15,Sep-23,879,YES,2,$898 ,Oct-04,2007,No
1757,0,Mastercard,Debit,5.60182E+15,May-23,832,NO,1,"$137,669 ",Dec-10,2010,No
1757,1,Visa,Credit,4.30936E+15,Aug-23,207,YES,1,"$58,100 ",Apr-06,2011,No
1757,2,Visa,Credit,4.74434E+15,Jun-20,810,YES,2,"$49,300 ",Jul-09,2010,No
1757,3,Mastercard,Debit,5.9455E+15,Jan-23,428,YES,1,"$92,828 ",Dec-16,2016,No
1757,4,Mastercard,Credit,5.07992E+15,Oct-22,242,YES,2,"$55,300 ",Nov-10,2010,No
1758,0,Mastercard,Debit (Prepaid),5.39055E+15,Feb-24,292,NO,2,$71 ,Jan-20,2020,No
1758,1,Mastercard,Debit,5.12017E+15,Feb-22,784,YES,1,"$11,591 ",Mar-11,2011,No
1758,2,Mastercard,Debit,5.53839E+15,Jul-19,115,YES,1,"$8,633 ",Aug-11,2011,No
1758,3,Visa,Debit,4.37725E+15,Feb-24,393,YES,1,"$12,496 ",Jun-08,2010,No
1759,0,Mastercard,Debit (Prepaid),5.33301E+15,Jan-09,836,YES,2,$4 ,May-07,2009,No
1759,1,Visa,Credit,4.03366E+15,Jan-23,95,YES,2,"$8,000 ",Feb-12,2012,No
1759,2,Discover,Credit,6.26882E+15,May-22,829,YES,1,"$8,600 ",Nov-11,2011,No
1760,0,Visa,Debit (Prepaid),4.55016E+15,May-20,764,YES,1,$71 ,Nov-13,2013,No
1760,1,Visa,Debit,4.69182E+15,Nov-23,564,YES,2,"$11,347 ",Oct-06,2009,No
1760,2,Visa,Credit,4.39235E+15,Jan-24,539,YES,1,"$8,800 ",Aug-07,2012,No
